Material Manager,
Material Master Manager,
Material Receipt,Anyag bevételezése
Material Request,Anyagrendelés
Material Request Detail No,
Material Request For Warehouse,Anyagrendelés raktárba
Material Request Item,Anyagrendelés tétel
Material Request Items,Anyagrendelés tételek
Material Request No,Anyagrendelés száma
Material Request Type,Anyagrendelés típusa
Material Request of maximum {0} can be made for Item {1} against Sales Order {2},
Material Request used to make this Stock Entry,
Material Request {0} is cancelled or stopped,
Material Requests for which Supplier Quotations are not created,
Material Requests {0} created,
Material Requirement,
Material Transfer,Anyag átrakása
Material User,
Materials,Anyagok
Materials Required (Exploded),
Max 5 characters,
Max Days Leave Allowed,
Max Discount (%),Max. engedmény (%)
Max Qty,
Max discount allowed for item: {0} is {1}%,A(z) {0} tételre max. {1}% engedmény adható
Maximum Amount,
Maximum {0} rows allowed,
Maxiumm discount for Item {0} is {1}%,
Medical,
Medium,Átlagos
"Merging is only possible if following properties are same in both records. Group or Ledger, Root Type, Company",
Message,Üzenet
Message Parameter,
Message Sent,
Message updated,
Messages,Üzenetek
Messages greater than 160 characters will be split into multiple messages,
Middle Income,
Milestone,Mérföldkő
Milestone Date,Mérföldkő dátuma
Milestones,Mérföldkövek
Milestones will be added as Events in the Calendar,A mérföldkövek eseményként a Naptárhoz lesznek adva
Min Order Qty,Min. rendelési menny.
Min Qty,
Min Qty can not be greater than Max Qty,
Minimum Amount,
Minimum Inventory Level,
Minimum Order Qty,Minimális rendelési mennyiség
Minute,
Misc Details,Egyéb adatok
Miscellaneous Expenses,
Miscelleneous,Egyéb
Mobile No,Mobiltelefon
Mobile No.,Mobiltelefon
Mode of Payment,Fizetési mód
Modern,
Monday,Hétfő
Month,Hónap
Monthly,Havi
Monthly Attendance Sheet,
Monthly Earning & Deduction,
Monthly Salary Register,
Monthly salary statement.,
More Details,Egyéb adat
More Info,Több infó
Motion Picture & Video,
Moving Average,Mozgó átlag
Moving Average Rate,Mozgó átlag aránya
Mr,Úr
Ms,Hölgy
Multiple Item prices.,
"Multiple Price Rule exists with same criteria, please resolve \
			conflict by assigning priority. Price Rules: {0}",
Music,zene
Must be Whole Number,
Name,Név
Name and Description,Név és leírás
Name and Employee ID,
"Name of new Account. Note: Please don't create accounts for Customers and Suppliers, they are created automatically from the Customer and Supplier master",
Name of person or organization that this address belongs to.,
Name of the Budget Distribution,
Naming Series,Sorszámozási csoport
Negative Quantity is not allowed,
Negative Stock Error ({6}) for Item {0} in Warehouse {1} on {2} {3} in {4} {5},
Negative Valuation Rate is not allowed,
Negative balance in Batch {0} for Item {1} at Warehouse {2} on {3} {4},
Net Pay,
Net Pay (in words) will be visible once you save the Salary Slip.,
Net Profit / Loss,
Net Total,Nettó összesen
Net Total (Company Currency),
Net Weight,Nettó súly
Net Weight UOM,
Net Weight of each Item,
Net pay cannot be negative,
Never,Soha
New Account,
New Account Name,
New BOM,Új anyagjegyzék (mire)
New Communications,Új kommunikáció
New Company,
New Cost Center,
New Cost Center Name,
New Customer Revenue,
New Customers,
New Delivery Notes,Új szállítási megjegyzés
New Enquiries,Új érdeklődés
New Leads,Új potenciális vevő
New Leave Application,
New Leaves Allocated,Új szabadság lefoglalása
New Leaves Allocated (In Days),
New Material Requests,Új anyag igénylés
New Projects,Új projekt
New Purchase Orders,Új beszerzési rendelés
New Purchase Receipts,
New Quotations,Új árajánlat
New Sales Orders,Új értékesítési rendelés
New Serial No cannot have Warehouse. Warehouse must be set by Stock Entry or Purchase Receipt,
New Stock Entries,Új készlet bejegyzés
New Stock UOM,
New Stock UOM is required,
New Stock UOM must be different from current stock UOM,
New Supplier Quotations,Új beszállítói ajánlat
New Support Tickets,Új támogatási jegy
New UOM must NOT be of type Whole Number,
New Workplace,Új munkahely
New {0},
New {0} Name,
New {0}: #{1},
Newsletter,Hírlevél
Newsletter Content,Hírlevél tartalma
Newsletter Status,Hírlevél állapota
Newsletter has already been sent,
"Newsletters to contacts, leads.","Hírlevél kapcsolattartóknak, célpontoknak."
Newspaper Publishers,
Next,
Next Contact By,
Next Contact Date,
Next Date,Következő dátum
Next Recurring {0} will be created on {1},
Next email will be sent on:,
No,Nem
No Customer Accounts found.,
No Customer or Supplier Accounts found,
No Data,
No Item with Barcode {0},
No Item with Serial No {0},
No Items to pack,
No Permission,Nincs jogosultság
No Production Orders created,
No Remarks,
No Supplier Accounts found. Supplier Accounts are identified based on 'Master Type' value in account record.,
No Updates For,
No accounting entries for the following warehouses,
No address added yet.,
No contacts added yet.,
No default Address Template found. Please create a new one from Setup > Printing and Branding > Address Template.,
No default BOM exists for Item {0},
No description given,
No employee found,
No employee found!,
No of Requested SMS,
No of Sent SMS,
No of Visits,
No permission,Nincs jogosultság
No permission to use Payment Tool,
No record found,Nem található bejegyzés
No records found in the Invoice table,
No records found in the Payment table,
No salary slip found for month: ,
Non Profit,
Nos,
Not Active,Nem aktív
Not Applicable,Nem értelmezhető
Not Available,Nincs
Not Billed,Nem számlázott
Not Delivered,Nem szállított
Not In Stock,
Not Sent,
Not Set,
Not allowed to update stock transactions older than {0},
Not authorized to edit frozen Account {0},
Not authroized since {0} exceeds limits,
Not permitted,Nem engedélyezett
Note,Jegyzet
Note User,Jegyzetelő
Note is a free page where users can share documents / notes,
"Note: Backups and files are not deleted from Dropbox, you will have to delete them manually.",
"Note: Backups and files are not deleted from Google Drive, you will have to delete them manually.",
Note: Due Date exceeds the allowed credit days by {0} day(s),
Note: Email will not be sent to disabled users,
"Note: If payment is not made against any reference, make Journal Voucher manually.",
Note: Item {0} entered multiple times,
Note: Payment Entry will not be created since 'Cash or Bank Account' was not specified,
Note: Reference Date {0} is after invoice due date {1},
Note: System will not check over-delivery and over-booking for Item {0} as quantity or amount is 0,
Note: There is not enough leave balance for Leave Type {0},
Note: This Cost Center is a Group. Cannot make accounting entries against groups.,
Note: {0},
Notes,Jegyzetek
Notes:,Jegyzet:
Nothing to request,
Notice (days),
Notification Control,
Notification Email Address,Értesítendő emailcímek
Notify by Email on creation of automatic Material Request,
Number Format,Szám formátum
Number of Order,
Offer Date,
Office,Iroda
Office Equipments,
Office Maintenance Expenses,
Office Rent,
Old Parent,
On Net Total,Nettó összeshez
On Previous Row Amount,
On Previous Row Total,
Online Auctions,
Only Leave Applications with status 'Approved' can be submitted,
"Only Serial Nos with status ""Available"" can be delivered.",Csak az 'Elérhető' állapotú sorozatszám szállítható ki.
Only leaf nodes are allowed in transaction,
Only the selected Leave Approver can submit this Leave Application,
Open,Megnyitva
Open Production Orders,Nyitott gyártási rendelések
Open Tickets,Nyitott jegyek
Opening (Cr),
Opening (Dr),
Opening Date,Kezdési dátum
Opening Entry,Kezdő tétel
Opening Qty,
Opening Time,Kezdési idő
Opening for a Job.,
Operating Cost,
Operation Description,
Operation No,
Operation Time (mins),
Operation {0} is repeated in Operations Table,
Operation {0} not present in Operations Table,
Operations,
Opportunity,Lehetőség
Opportunity Date,A Lehetőség dátuma
Opportunity From,Lehetőség tőle
Opportunity Item,Lehetőség tétel
Opportunity Items,Lehetőség tételek
Opportunity Lost,
Opportunity Type,Lehetőség típusa
Optional. This setting will be used to filter in various transactions.,
Order Type,Rendelés típusa
Order Type must be one of {0},
Ordered,
Ordered Items To Be Billed,Rendelt mennyiség számlázásra
Ordered Items To Be Delivered,Rendelt mennyiség szállításra
Ordered Qty,
"Ordered Qty: Quantity ordered for purchase, but not received.",
Ordered Quantity,Rendelt mennyiség
Orders released for production.,
Organization Name,
Organization Profile,Szervezet profilja
Organization branch master.,
Organization unit (department) master.,
Other,Egyéb
Other Details,Egyéb részletek
Others,
Out Qty,
Out of AMC,ÉKSz időn túl
Out of Warranty,Garanciaidőn túl
Outgoing,Kimenő
Outstanding Amount,
Outstanding for {0} cannot be less than zero ({1}),
Overdue,
Overdue: ,
Overhead,
Overheads,
Overlapping conditions found between:,
Overview,Áttekintés
Owned,Tulaj
Owner,
P L A - Cess Portion,
PL or BS,
PO Date,
PO No,
POP3 Mail Server,
POP3 Mail Settings,
POP3 mail server (e.g. pop.gmail.com),
POP3 server e.g. (pop.gmail.com),
POS,
POS Setting,POS beállítások
POS Setting required to make POS Entry,
POS Setting {0} already created for user: {1} and company {2},
POS View,
PR Detail,
Package Item Details,A csomagolási tétel részletei
Package Items,Csomag tételei
Package Weight Details,Csomag súlyának adatai
Packed Item,
Packed quantity must equal quantity for Item {0} in row {1},
Packing Details,
Packing List,
Packing Slip,Csomagjegy
Packing Slip Item,Csomagjegy tétel
Packing Slip Items,Csomagjegy tételek
Packing Slip(s) cancelled,
Page Break,Oldaltörés
Page Name,Oldal neve
Paid,
Paid Amount,
Paid amount + Write Off Amount can not be greater than Grand Total,
Pair,
Parameter,Paraméter
Parent Account,
Parent Cost Center,
Parent Customer Group,
Parent Detail docname,
Parent Item,
Parent Item Group,
Parent Item {0} must be not Stock Item and must be a Sales Item,
Parent Party Type,
Parent Sales Person,
Parent Territory,
Parent Website Route,
Parenttype,
Part-time,Részidő
Partially Completed,Részben elvégezve
Partly Billed,Részlegesen számlázott
Partly Delivered,
Partner Target Detail,
Partner Type,Partnerségi kapcsolat
Partner's Website,
Party,
Party Account,
Party Details,
Party Type,
Party Type Name,
Passive,
Passport Number,
Password,Jelszó
Pay To / Recd From,Fizetni / követelni tőle
Payable,
Payables,
Payables Group,
Payment Account,
Payment Amount,
Payment Days,
Payment Due Date,Fizetési határidő
Payment Mode,
Payment Pending,
Payment Period Based On Invoice Date,
Payment Received,
Payment Reconciliation,
Payment Reconciliation Invoice,
Payment Reconciliation Invoices,
Payment Reconciliation Payment,
Payment Reconciliation Payments,
Payment Tool,
Payment Tool Detail,
Payment Tool Details,
Payment Type,
"Payment against {0} {1} cannot be greater \
					than Outstanding Amount {2}",
Payment cannot be made for empty cart,
Payment of salary for the month {0} and year {1},
Payments,
Payments Made,
Payments Received,
Payments made during the digest period,
Payments received during the digest period,
Payroll Settings,
Pending,Függő
Pending Amount,
Pending Items {0} updated,
Pending Review,Tájékoztatás
Pending SO Items For Purchase Request,
Pension Funds,
Percentage Allocation,
Percentage Allocation should be equal to 100%,
Percentage variation in quantity to be allowed while receiving or delivering this item.,
Percentage you are allowed to receive or deliver more against the quantity ordered. For example: If you have ordered 100 units. and your Allowance is 10% then you are allowed to receive 110 units.,
Performance appraisal.,
Period,
Period Closing Entry,
Period Closing Voucher,
Period From and Period To dates mandatory for recurring %s,
Periodicity,
Permanent Address,
Permanent Address Is,
Permission,Jogosultság
Personal,Személyes
Personal Details,
Personal Email,Személyes emailcím
Pharmaceutical,
Pharmaceuticals,
Phone,Telefon
Phone No,Telefonszám
Piecework,
Pincode,Irányítószám
Place of Issue,Probléma helye
Plan for maintenance visits.,
Planned Qty,
"Planned Qty: Quantity, for which, Production Order has been raised, but is pending to be manufactured.",
Planned Quantity,
Planning,
Plant,Gyár
Plant and Machinery,
Please Enter Abbreviation or Short Name properly as it will be added as Suffix to all Account Heads.,
Please Update SMS Settings,
Please add expense voucher details,
Please add to Modes of Payment from Setup.,
Please click on 'Generate Schedule',
Please click on 'Generate Schedule' to fetch Serial No added for Item {0},
Please click on 'Generate Schedule' to get schedule,
Please create Customer from Lead {0},
Please create Salary Structure for employee {0},
Please create new account from Chart of Accounts.,
Please do NOT create Account (Ledgers) for Customers and Suppliers. They are created directly from the Customer / Supplier masters.,
Please enter 'Expected Delivery Date',
Please enter 'Is Subcontracted' as Yes or No,
Please enter 'Repeat on Day of Month' field value,
Please enter Account Receivable/Payable group in company master,
Please enter Approving Role or Approving User,
Please enter BOM for Item {0} at row {1},
Please enter Company,
Please enter Cost Center,
Please enter Delivery Note No or Sales Invoice No to proceed,
Please enter Employee Id of this sales parson,
Please enter Expense Account,
Please enter Item Code to get batch no,
Please enter Item Code.,
Please enter Item first,
Please enter Maintaince Details first,
Please enter Master Name once the account is created.,
Please enter Payment Amount in atleast one row,
Please enter Planned Qty for Item {0} at row {1},
Please enter Production Item first,
Please enter Purchase Receipt No to proceed,
Please enter Purchase Receipt first,
Please enter Purchase Receipts,
Please enter Reference date,
Please enter Taxes and Charges,
Please enter Warehouse for which Material Request will be raised,
Please enter Write Off Account,
Please enter atleast 1 invoice in the table,
Please enter company first,
Please enter company name first,
Please enter default Unit of Measure,
Please enter default currency in Company Master,
Please enter email address,Emailcím megadása
Please enter item details,
Please enter message before sending,
Please enter parent account group for warehouse {0},
Please enter parent cost center,
Please enter quantity for Item {0},
Please enter relieving date.,
Please enter sales order in the above table,
Please enter the Against Vouchers manually,
Please enter valid Company Email,
Please enter valid Email Id,
Please enter valid Personal Email,
Please enter valid mobile nos,
Please find attached {0} #{1},
Please install dropbox python module,
Please mention no of visits required,
Please pull items from Delivery Note,
Please remove this Invoice {0} from C-Form {1},
Please save the Newsletter before sending,
Please save the document before generating maintenance schedule,
Please see attachment,
"Please select Allocated Amount, Invoice Type and Invoice Number in atleast one row",
Please select Bank Account,
Please select Carry Forward if you also want to include previous fiscal year's balance leaves to this fiscal year,
Please select Category first,
Please select Charge Type first,
Please select Fiscal Year,
Please select Group or Ledger value,
Please select Incharge Person's name,
"Please select Item where ""Is Stock Item"" is ""No"" and ""Is Sales Item"" is ""Yes"" and there is no other Sales BOM",
Please select Price List,
Please select Start Date and End Date for Item {0},
Please select Time Logs.,
Please select a csv file,
Please select a valid csv file with data,
Please select a value for {0} quotation_to {1},
"Please select an ""Image"" first",
Please select charge type first,
Please select company first,
Please select company first.,
Please select item code,
Please select month and year,
Please select prefix first,
Please select the document type first,
Please select weekly off day,
Please select {0},
Please select {0} first,
Please select {0} first.,
Please set Dropbox access keys in your site config,
Please set Google Drive access keys in {0},
Please set User ID field in an Employee record to set Employee Role,
Please set default Cash or Bank account in Mode of Payment {0},
Please set default value {0} in Company {0},
Please set {0},
Please setup Employee Naming System in Human Resource > HR Settings,
Please setup numbering series for Attendance via Setup > Numbering Series,
Please setup your POS Preferences,
Please setup your chart of accounts before you start Accounting Entries,
Please specify,
Please specify Company,Add meg a Cég nevét
Please specify Company to proceed,
Please specify Default Currency in Company Master and Global Defaults,
Please specify a,
Please specify a valid 'From Case No.',
Please specify a valid Row ID for {0} in row {1},
Please specify either Quantity or Valuation Rate or both,
Please submit to update Leave Balance.,
Plot,
Point of Sale,
Point-of-Sale Setting,Értékesítési helyek (POS) beállítása
Post Graduate,
Postal,Postai
Postal Expenses,
Posting Date,Rögzítés dátuma
Posting Time,Rögzítés ideje
Posting date and posting time is mandatory,
Posting timestamp must be after {0},
Potential Sales Deal,
Potential opportunities for selling.,
Preferred Billing Address,Ez legyen a számlázási cím is
Preferred Shipping Address,Ez legyen a szállítási cím is
Prefix,
Present,Jelen
Prevdoc DocType,
Prevdoc Doctype,
Preview,Előnézet
Previous,Előző
Previous Work Experience,Előző munkahely
Price,Árazás
Price / Discount,Árazás / Engedmény
Price List,Árlista
Price List Currency,Árlista pénzneme
Price List Currency not selected,
Price List Exchange Rate,
Price List Master,
Price List Name,Árlista neve
Price List Rate,Árlista arány
Price List Rate (Company Currency),
Price List master.,
Price List must be applicable for Buying or Selling,
Price List not selected,
Price List {0} is disabled,
Price or Discount,Árazás vagy engedmény
Pricing Rule,Árazási szabály
Pricing Rule Help,
"Pricing Rule is first selected based on 'Apply On' field, which can be Item, Item Group or Brand.",
"Pricing Rule is made to overwrite Price List / define discount percentage, based on some criteria.",
Pricing Rules are further filtered based on quantity.,
Primary,Elsődleges
Print Format Style,Nyomtatvány sablon stílusa
Print Heading,Nyomtatvány fejszövege
Print Without Amount,Nyomtatás érték nélkül
Print and Stationary,
Printing and Branding,Nyomtatás és márkaépítés
Priority,Prioritás
Private,Magán
Private Equity,
Privilege Leave,
Probation,
Process Payroll,
Produced,
Produced Quantity,
Product Enquiry,
Production,
Production Order,Gyártásrendelés
Production Order status is {0},
Production Order {0} must be cancelled before cancelling this Sales Order,
Production Order {0} must be submitted,
Production Orders,Gyártási rendelések
Production Orders in Progress,Folyamatban lévő gyártási rendelések
Production Plan Item,Gyártási terv tétele
Production Plan Items,Gyártási terv tételek
Production Plan Sales Order,
Production Plan Sales Orders,
Production Planning Tool,Gyártástervező eszköz
Production order number is mandatory for stock entry purpose manufacture,
Products,
"Products will be sorted by weight-age in default searches. More the weight-age, higher the product will appear in the list.",
Professional Tax,
Profit and Loss,
Profit and Loss Statement,
Project,Projekt
Project Costing,Projekt költségszámítás
Project Details,Projekt részletek
Project Id,
Project Manager,
Project Milestone,Projekt mérföldkő
Project Milestones,Projekt mérföldkövek
Project Name,Projekt neve
Project Start Date,Projekt kezdési dátuma
Project Status,Projekt állapota
Project Type,Projekt típusa
Project Value,Projekt érték
Project activity / task.,Projekt feladatok és tevékenységek.
Project master.,Projektek.
Project will get saved and will be searchable with project name given,Ezen a néven lesz kereshető a projekt mentés után.
Project wise Stock Tracking,Projekt raktárkészlet követése
Project wise Stock Tracking ,
Project-wise data is not available for Quotation,
Projected,
Projected Qty,Tervezett mennyiség
Projects,Projektek
Projects & System,
Projects Manager,
Projects User,
Prompt for Email on Submission of,
Proposal Writing,
Provide email id registered in company,
Provisional Profit / Loss (Credit),
Public,Nyilvános
Published on website at: {0},
Publishing,
Pull sales orders (pending to deliver) based on the above criteria,
Purchase,Beszerzés
Purchase / Manufacture Details,Beszerzés / gyártás adatai
Purchase Analytics,Beszerzési analitika
Purchase Common,
Purchase Details,Beszerzés részletei
Purchase Discounts,
Purchase Invoice,Beszerzési számla
Purchase Invoice Advance,
Purchase Invoice Advances,
Purchase Invoice Item,
Purchase Invoice Trends,
Purchase Invoice {0} is already submitted,
Purchase Item,
Purchase Manager,
Purchase Master Manager,
Purchase Order,Beszerzési rendelés
Purchase Order Item,Beszerzési rendelés tétel
Purchase Order Item No,Beszerzési rendelés tételszáma
Purchase Order Item Supplied,
Purchase Order Items,Beszerzési rendelés tételei
Purchase Order Items Supplied,
Purchase Order Items To Be Billed,
Purchase Order Items To Be Received,
Purchase Order Message,Beszerzési rendelés szövege
Purchase Order Required,Beszerzési rendelés szükséges
Purchase Order Trends,
Purchase Order number required for Item {0},
Purchase Order {0} is 'Stopped',
Purchase Order {0} is not submitted,
Purchase Orders given to Suppliers.,
Purchase Price List,
Purchase Receipt,Beszerzési igazolás
Purchase Receipt Item,Beszerzési igazolás tétele
Purchase Receipt Item Supplied,
Purchase Receipt Item Supplieds,
Purchase Receipt Items,Beszerzési igazolás tételek
Purchase Receipt Message,Beszerzési igazolás szövege
Purchase Receipt No,Beszerzési igazolás száma
Purchase Receipt Required,Beszerzési igazolás szükséges
Purchase Receipt Trends,
Purchase Receipt must be submitted,
Purchase Receipt number required for Item {0},
Purchase Receipt {0} is not submitted,
Purchase Receipts,
Purchase Register,
Purchase Return,Beszerzés visszaküldése
Purchase Returned,Visszaküldött beszerzés
Purchase Taxes and Charges,Beszerzési adók és költségek
Purchase Taxes and Charges Master,Beszerzési adók és költségek sablon
Purchase User,
"Purchase rate for item: {0} not found, which is required to book accounting entry (expense). Please mention item price against a buying price list.",
Purchse Order number required for Item {0},
Purpose,Oka
Purpose must be one of {0},
QA Inspection,
Qty,Menny.
Qty Consumed Per Unit,
Qty To Manufacture,Menny. gyártáshoz
Qty as per Stock UOM,
Qty to Deliver,
Qty to Order,
Qty to Receive,
Qty to Transfer,
Qualification,
Quality,Minőség
Quality Inspection,Minőségvizsgálat
Quality Inspection Parameters,Minőségvizsgálat paraméterei
Quality Inspection Reading,
Quality Inspection Readings,
Quality Inspection required for Item {0},
Quality Management,
Quality Manager,
Quantity,Mennyiség
Quantity Requested for Purchase,Igényelt beszerzendő mennyiség
Quantity and Rate,Mennyiség és ár
Quantity and Warehouse,Mennyiség és raktár
Quantity cannot be a fraction in row {0},
Quantity for Item {0} must be less than {1},
Quantity in row {0} ({1}) must be same as manufactured quantity {2},
Quantity of item obtained after manufacturing / repacking from given quantities of raw materials,
Quantity required for Item {0} in row {1},
Quarter,
Quarterly,Negyedéves
Quick Help,Gyors súgó
Quotation,Árajánlat
Quotation Item,Árajánlat tétele
Quotation Items,Árajánlat tételek
Quotation Lost Reason,Árajánlat elutasításának oka
Quotation Message,
Quotation To,Árajánlat az ő részére
Quotation Trends,
Quotation {0} is cancelled,{0} ajánlat törölve
Quotation {0} not of type {1},
Quotations received from Suppliers.,
Quotes to Leads or Customers.,
Raise Material Request when stock reaches re-order level,
Raised By,Felvetette
Raised By (Email),Felvetette (Email)
Random,Véletlen
Range,Tartomány
Rate,Érték
Rate ,
Rate (%),Mérték (%)
Rate (Company Currency),
Rate Of Materials Based On,Anyagköltség számítás módja
Rate and Amount,Érték és mennyiség
Rate at which Customer Currency is converted to customer's base currency,
Rate at which Price list currency is converted to company's base currency,
Rate at which Price list currency is converted to customer's base currency,
Rate at which customer's currency is converted to company's base currency,
Rate at which supplier's currency is converted to company's base currency,
Rate at which this tax is applied,
Raw Material,
Raw Material Item Code,
Raw Materials Supplied,
Raw Materials Supplied Cost,
Raw material cannot be same as main Item,
Re-Open Ticket,
Re-Order Level,Újra rendelési szint
Re-Order Qty,Újra rendelendő mennyiség
Re-order,Újra rendelés
Re-order Level,Újra rendelési szint
Re-order Qty,Újra rendelendő mennyiség
Read,Olvasás
Reading 1,
Reading 10,
Reading 2,
Reading 3,
Reading 4,
Reading 5,
Reading 6,
Reading 7,
Reading 8,
Reading 9,
Real Estate,
Reason,
Reason for Leaving,Kilépés indoka
Reason for Resignation,Felmondás indoka
Reason for losing,
Recd Quantity,
Receivable,
Receivable / Payable account will be identified based on the field Master Type,
Receivables,
Receivables / Payables,
Receivables Group,
Received,Kapott
Received Date,
Received Items To Be Billed,
Received Or Paid,
Received Qty,
Received and Accepted,
Receiver List,
Receiver List is empty. Please create Receiver List,
Receiver Parameter,
Recipients,Címzettek
Reconcile,
Reconciliation Data,
Reconciliation HTML,
Reconciliation JSON,
Record item movement.,
Recurring Id,
Recurring Invoice,Ismétlődő számla
Recurring Order,
Recurring Type,Gyakoriság
Reduce Deduction for Leave Without Pay (LWP),
Reduce Earning for Leave Without Pay (LWP),
Ref,
Ref Code,
Ref Date,
Ref SQ,
Reference,Kapcsolat
Reference #{0} dated {1},
Reference Date,
Reference Name,Hivatkozott tétel
Reference No,
Reference No & Reference Date is required for {0},
Reference No is mandatory if you entered Reference Date,
Reference Number,Hivatkozási szám
Reference Row #,
Refresh,Frissítés
Registration Details,Regisztrációs adatok
Registration Info,Regisztrációs adatok
Rejected,Elutasítva
Rejected Quantity,Elutasított darabszám
Rejected Serial No,Elutasított sorozatszám
Rejected Warehouse,Elutasított raktár
Rejected Warehouse is mandatory against regected item,
Relation,Kapcsolat
Relieving Date,
Relieving Date must be greater than Date of Joining,
Remark,Megjegyzés
Remarks,Megjegyzések
Remove item if charges is not applicable to that item,
Rename,
Rename Log,Átnevezés naplója
Rename Tool,Tömeges átnevező eszköz
Rent Cost,
Rent per hour,
Rented,Bérelt
Reorder Level,
Reorder Qty,
Repack,
Repeat Customer Revenue,
Repeat Customers,
Repeat on Day of Month,Kiállítás napja
Replace,Csere
Replace Item / BOM in all BOMs,
"Replace a particular BOM in all other BOMs where it is used. It will replace the old BOM link, update cost and regenerate ""BOM Explosion Item"" table as per new BOM",
Replied,Megválaszolt
Report Date,Jelentés dátuma
Report Type,Jelentés típusa
Report Type is mandatory,
Reports to,
Reqd By Date,
Reqd by Date,
Request Type,
Request for Information,
Request for purchase.,
Requested,
Requested For,
Requested Items To Be Ordered,
Requested Items To Be Transferred,
Requested Qty,
"Requested Qty: Quantity requested for purchase, but not ordered.",
Requests for items.,
Required By,
Required Date,
Required Qty,
Required only for sample item.,
Required raw materials issued to the supplier for producing a sub - contracted item.,
Research,
Research & Development,
Researcher,
Reseller,Viszonteladó
Reserved,
Reserved Qty,
"Reserved Qty: Quantity ordered for sale, but not delivered.",
Reserved Quantity,
Reserved Warehouse,
Reserved Warehouse in Sales Order / Finished Goods Warehouse,
Reserved Warehouse is missing in Sales Order,
Reserved Warehouse required for stock Item {0} in row {1},
Reserved warehouse required for stock item {0},
Reserves and Surplus,
Reset Filters,
Resignation Letter Date,
Resolution,Megoldás
Resolution Date,Megoldás dátuma
Resolution Details,Megoldás részletei
Resolved By,Megoldotta
Rest Of The World,
Retail,Kiskereskedelem
Retail & Wholesale,
Retailer,Kiskereskedő
Review Date,
Rgt,
Role Allowed to edit frozen stock,Zárolt készlet szerkesztésének engedélyezése ennek a beosztásnak
Role that is allowed to submit transactions that exceed credit limits set.,
Root Type,
Root Type is mandatory,
Root account can not be deleted,
Root cannot be edited.,
Root cannot have a parent cost center,
Rounded Off,
Rounded Total,Kerekített összeg
Rounded Total (Company Currency),
Row # ,
Row # {0}: ,
Row #{0}: Please specify Serial No for Item {1},
Row {0}: Account {1} does not match with {2} {3} Name,
Row {0}: Account {1} does not match with {2} {3} account,
Row {0}: Allocated amount {1} must be less than or equals to JV amount {2},
Row {0}: Allocated amount {1} must be less than or equals to invoice outstanding amount {2},
Row {0}: Conversion Factor is mandatory,
Row {0}: Credit entry can not be linked with a {1},
Row {0}: Debit entry can not be linked with a {1},
Row {0}: Payment Amount cannot be greater than Outstanding Amount,
Row {0}: Payment against Sales/Purchase Order should always be marked as advance,
Row {0}: Payment amount can not be negative,
Row {0}: Please check 'Is Advance' against Account {1} if this is an advance entry.,
Row {0}: Qty is mandatory,
"Row {0}: Qty not avalable in warehouse {1} on {2} {3}.
					Available Qty: {4}, Transfer Qty: {5}",
"Row {0}: To set {1} periodicity, difference between from and to date \
						must be greater than or equal to {2}",
Row {0}: {1} is not a valid {2},
Row {0}:Start Date must be before End Date,
Rules for adding shipping costs.,
Rules for applying pricing and discount.,
Rules to calculate shipping amount for a sale,
S.O. No.,
SHE Cess on Excise,
SHE Cess on Service Tax,
SHE Cess on TDS,
SMS Center,SMS Központ
SMS Gateway URL,SMS átjáró URL-je
SMS Log,SMS napló
SMS Parameter,SMS paraméter
SMS Sender Name,SMS küldő neve
SMS Settings,SMS beállítások
SO Date,
SO Pending Qty,
SO Qty,
Salary,Bér
Salary Information,Bérinformáció
Salary Manager,Bér menedzser
Salary Mode,Fizetés módja
Salary Slip,Bérlap
Salary Slip Deduction,
Salary Slip Earning,
Salary Slip of employee {0} already created for this month,
Salary Structure,Bérrendszer
Salary Structure Deduction,
Salary Structure Earning,
Salary Structure Earnings,
Salary breakup based on Earning and Deduction.,
Salary components.,
Salary template master.,
Sales,Értékesítés
Sales Analytics,
Sales BOM,Értékesítései csomag
Sales BOM Help,
Sales BOM Item,Értékesítései csomag elemei
Sales BOM Items,Értékesítései csomag elemei
Sales Browser,
Sales Details,Értékesítés részletei
Sales Discounts,
Sales Email Settings,Értékesítés levelezésének beállításai
Sales Expenses,
Sales Extras,
Sales Funnel,
Sales Invoice,Eladási számla
Sales Invoice Advance,Értékesítési számla előleg
Sales Invoice Item,
Sales Invoice Items,Eladási számla tételei
Sales Invoice Message,
Sales Invoice No,
Sales Invoice Trends,
Sales Invoice {0} has already been submitted,
Sales Invoice {0} must be cancelled before cancelling this Sales Order,
Sales Item,
Sales Manager,
Sales Master Manager,
Sales Order,Értékesítési megrendelés
Sales Order Date,
Sales Order Item,
Sales Order Items,
Sales Order Message,
Sales Order No,
Sales Order Required,
Sales Order Trends,
Sales Order required for Item {0},
Sales Order {0} is not submitted,
Sales Order {0} is not valid,
Sales Order {0} is stopped,
Sales Partner,Értékesítő partner
Sales Partner Name,Értékesítő partner neve
Sales Partner Target,Értékesítő partner célja
Sales Partners Commission,Értékesítő partner jutaléka
Sales Person,Értékesítő
Sales Person Name,Értékesítő neve
Sales Person Target Variance Item Group-Wise,
Sales Person Targets,
Sales Person-wise Transaction Summary,
Sales Price List,
Sales Register,
Sales Return,Eladás visszaküldése
Sales Returned,Visszaküldött eladás
Sales Taxes and Charges,Értékesítési adók és költségek
